GDP/breakdown at current prices in US Dollars (all countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country,IndicatorName,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Poland,Gross capital formation,"5,778,690,500","6,365,922,690","7,042,640,219","8,346,771,047","9,394,073,798","10,132,605,723","10,816,221,988","12,352,724,699","14,048,720,000","15,917,946,988","13,021,108,179","8,637,196,618","15,892,347,464","16,472,772,474","17,334,353,674","17,070,155,361","18,556,611,532","16,023,985,853","19,507,373,385","27,516,034,714","16,879,572,774","17,012,521,104","14,298,266,397","14,944,425,208","19,507,341,571","27,970,913,889","34,716,071,362","37,714,547,095","43,913,794,096","43,216,364,564","42,338,891,989","39,167,297,687","36,647,249,614","40,961,925,394","51,608,062,572","60,934,636,247","74,798,954,828","108,155,132,860","131,615,273,132","90,478,584,039","102,158,989,155","118,666,913,176","105,028,903,361","99,505,265,323","111,032,294,707","97,546,093,646"
Poland,Gross fixed capital formation (including Acquisitions less disposals of valuables),"6,176,572,000","6,832,604,283","7,537,764,676","8,895,667,167","9,954,120,485","10,894,680,422","11,857,650,602","13,036,212,651","14,655,828,485","16,386,689,157","14,942,039,276","10,690,561,752","14,009,990,628","16,211,385,472","16,732,788,944","15,986,645,546","17,207,130,624","15,335,581,715","16,464,733,186","14,305,113,735","12,960,869,199","15,615,148,618","14,825,341,170","14,302,680,594","18,606,604,521","24,814,603,537","31,080,820,444","35,296,646,888","41,820,222,133","41,233,560,129","40,828,563,704","39,055,668,189","36,690,386,516","39,583,191,376","46,836,408,706","57,928,593,873","70,380,230,894","96,452,248,054","123,381,561,971","94,355,331,088","97,295,128,180","109,442,004,558","99,079,033,228","98,672,200,045","107,641,627,812","95,773,710,041"
Poland,Changes in inventories,"-397,881,500","-466,681,593","-495,124,185","-548,896,120","-560,046,687","-762,075,000","-1,041,428,313","-683,487,952","-607,108,485","-468,742,169","-1,920,931,097","-2,053,365,329","1,882,356,836","261,387,002","601,564,730","1,083,509,815","1,349,480,907","688,404,138","3,042,640,199","13,210,920,979","3,918,703,575","1,397,372,485","-527,074,773","641,744,614","900,737,050","3,156,310,353","3,635,250,918","2,417,900,207","2,093,571,963","1,982,804,436","1,510,328,285","111,629,498","-43,136,902","1,378,734,018","4,771,653,866","3,006,042,374","4,418,723,934","11,702,884,806","8,233,711,161","-3,876,747,049","4,863,860,976","9,224,908,618","5,949,870,133","833,065,277","3,390,666,896","1,772,383,605"
Poland,Exports of goods and services,"6,486,465,000","7,205,466,269","7,950,242,937","9,331,997,913","10,344,169,581","11,474,188,554","12,766,918,373","13,759,520,482","14,951,370,303","16,207,053,313","16,633,098,907","12,974,587,752","13,220,227,019","13,544,334,134","13,926,407,365","13,439,595,560","13,993,768,075","14,225,472,711","16,296,799,288","16,313,792,719","17,105,184,409","18,212,467,249","20,239,770,387","19,970,045,550","23,711,058,901","32,635,688,218","35,338,822,744","37,169,002,452","45,309,604,650","40,943,424,367","46,802,919,876","51,878,648,721","57,136,543,002","72,630,895,521","87,409,327,960","105,949,549,011","130,537,328,904","165,463,610,253","202,083,089,769","163,533,600,237","191,992,836,534","225,084,125,145","222,375,475,005","242,823,183,240","259,432,299,991","236,390,768,006"
Poland,Imports of goods and services,"7,352,811,000","8,188,868,324","9,022,102,992","10,550,042,988","11,627,667,775","13,097,996,687","14,691,993,976","15,499,043,072","16,564,564,848","17,654,907,229","20,146,564,568","15,539,418,797","12,952,329,073","13,348,050,137","13,574,929,972","13,606,256,170","14,100,211,140","13,801,298,237","15,669,066,003","13,909,407,019","12,769,326,255","19,588,766,149","18,823,466,745","19,014,273,602","21,438,459,246","29,448,037,444","37,396,239,012","43,144,073,288","53,499,741,037","50,740,484,778","57,688,143,900","58,766,945,944","63,907,566,115","78,405,276,319","94,254,995,819","109,180,905,480","137,651,049,066","180,621,398,508","228,989,481,476","167,302,659,869","201,569,993,036","235,429,914,838","224,578,425,477","232,612,201,205","251,573,789,114","221,619,312,906"
Poland,Gross Domestic Product (GDP),"28,276,836,750","31,307,975,094","34,614,954,085","40,974,984,191","45,975,906,942","48,952,764,458","54,575,716,867","60,529,431,627","68,549,906,970","76,736,765,663","59,107,766,302","56,017,430,038","68,052,502,098","78,719,539,378","78,825,865,066","73,333,305,545","76,339,616,038","66,017,767,865","71,092,877,274","84,931,072,048","65,977,748,159","85,557,055,003","94,368,666,167","96,204,881,890","110,824,034,580","142,138,296,483","159,942,880,457","159,118,203,880","174,388,271,854","169,717,321,391","171,886,587,323","190,521,263,343","198,679,094,697","217,514,447,523","255,099,292,121","306,126,750,769","344,753,275,561","429,055,799,418","533,806,557,388","439,790,287,300","479,321,128,909","528,819,945,375","500,344,281,382","524,214,789,308","545,151,778,520","477,066,454,437"
Poland,"Agriculture, hunting, forestry, fishing (ISIC A-B)","3,839,945,750","4,253,009,847","4,702,017,393","5,563,606,867","6,237,459,640","6,650,760,241","7,426,357,831","8,220,199,398","9,288,149,091","10,367,533,434","8,087,395,251","7,682,372,514","9,150,203,539","10,543,947,788","10,496,254,945","10,664,249,941","10,590,773,590","7,990,481,643","9,339,417,731","10,975,552,286","4,693,531,609","4,784,218,613","5,136,419,818","5,133,163,039","5,263,031,583","6,854,677,625","7,229,449,543","6,366,115,377","6,377,804,579","5,393,615,845","5,318,131,878","6,136,446,909","5,352,652,348","5,614,702,725","8,289,767,769","8,847,518,918","9,234,462,738","12,884,264,528","13,408,783,538","10,929,311,436","12,298,942,062","14,975,794,684","13,331,013,217","15,066,047,238","14,245,809,613","11,013,131,715"
Poland,"Mining, Manufacturing, Utilities (ISIC C-E)","11,470,944,750","12,699,780,311","14,040,999,732","16,622,034,930","18,653,982,235","19,858,062,651","22,131,200,904","24,550,825,301","27,818,124,242","31,161,891,566","23,954,990,275","22,675,521,040","27,632,051,715","32,026,479,847","32,120,531,261","29,422,669,514","30,717,651,048","27,217,216,565","29,208,931,283","34,881,963,423","28,616,838,895","32,055,253,983","29,377,607,459","28,974,503,859","27,113,644,289","35,934,566,102","38,138,590,060","37,724,745,785","40,036,364,570","37,471,834,146","36,833,987,439","38,531,533,300","39,992,461,170","46,762,019,246","58,129,259,063","67,434,128,852","76,981,569,852","94,160,299,138","115,765,472,538","97,657,424,743","104,050,674,891","117,173,080,103","113,526,568,318","115,649,899,545","122,569,945,449","111,326,701,154"
Poland,Manufacturing (ISIC D),"8,668,715,500","9,597,362,160","10,610,988,318","12,561,426,571","14,097,066,872","15,006,839,759","16,724,811,446","18,553,868,976","21,021,683,939","23,550,122,892","18,101,899,585","17,136,927,814","20,885,368,164","24,193,885,527","24,282,866,920","22,222,945,642","23,227,529,038","20,584,216,423","22,007,005,007","26,466,938,229","21,653,822,199","23,867,772,578","22,759,146,464","21,752,623,023","19,204,201,613","26,186,393,833","27,844,411,393","28,159,599,931","30,614,896,589","28,408,719,582","27,704,998,188","27,829,209,311","28,546,825,598","33,861,008,080","42,783,578,672","49,082,620,319","57,011,270,775","70,254,520,494","85,921,226,942","72,346,074,030","74,568,036,348","84,125,145,365","81,744,079,225","83,368,224,555","91,447,199,144","83,345,801,830"
Poland,Construction (ISIC F),"3,113,252,000","3,446,860,532","3,810,665,218","4,511,026,569","5,062,792,773","5,389,795,783","6,007,510,843","6,661,087,349","7,548,507,576","8,460,174,096","6,503,028,873","6,159,112,849","7,478,926,524","8,695,861,278","8,742,649,417","7,984,000,362","8,366,841,403","7,238,616,619","8,054,920,758","9,608,567,812","7,070,515,909","9,813,359,646","8,065,080,081","6,894,502,825","7,781,985,501","9,897,195,993","11,445,246,944","11,994,344,191","14,342,489,702","13,309,845,479","12,539,820,413","13,664,720,682","13,027,589,644","13,108,515,521","14,463,964,713","18,323,382,905","21,534,834,134","28,672,121,968","36,599,068,172","33,424,764,367","35,800,749,511","40,587,640,345","35,295,725,271","34,395,502,987","37,938,950,455","33,167,528,850"
Poland,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)","2,648,680,750","2,932,456,336","3,242,516,033","3,838,588,359","4,306,825,303","4,584,546,988","5,110,519,880","5,672,751,807","6,424,383,030","7,186,236,747","5,528,721,372","5,242,286,301","6,404,343,141","7,377,241,398","7,354,114,094","6,818,404,214","7,161,976,344","6,386,394,575","6,522,682,308","7,745,430,188","8,163,219,937","10,489,941,097","11,795,680,710","13,728,623,484","18,646,177,180","23,777,316,214","28,057,642,783","27,984,693,687","31,461,785,077","30,289,319,491","31,512,718,690","35,640,469,102","36,876,618,154","38,509,414,192","44,013,879,617","53,128,692,776","59,693,054,657","73,042,143,102","90,000,933,904","77,501,929,667","86,209,332,405","91,427,916,760","89,571,401,154","94,825,165,975","91,845,355,242","79,252,420,745"
Poland,"Transport, storage and communication (ISIC I)","1,501,569,000","1,662,486,473","1,838,217,120","2,176,031,344","2,441,639,760","2,599,057,530","2,897,649,699","3,215,503,313","3,640,992,424","4,075,487,048","3,134,148,737","2,974,462,050","3,624,969,181","4,177,803,058","4,184,661,074","3,857,043,099","4,082,002,776","3,572,164,100","3,703,636,934","4,515,317,282","4,315,875,549","6,232,268,337","7,440,151,175","7,483,817,698","9,055,143,663","10,355,432,662","11,568,496,632","11,655,607,671","12,747,181,665","12,939,531,336","13,445,734,021","15,834,569,216","17,537,096,322","19,299,704,943","23,086,460,538","26,978,349,448","30,484,425,813","36,863,021,370","45,862,148,878","37,920,714,070","38,737,770,703","43,398,449,615","43,063,474,801","46,039,433,233","49,106,658,389","43,966,043,242"
Poland,Other Activities (ISIC J-P),"5,472,651,500","6,059,079,454","6,699,598,915","7,930,962,689","8,898,775,906","9,472,580,120","10,560,258,434","11,719,754,217","13,271,631,818","14,851,411,446","11,423,274,934","10,837,236,303","13,218,352,435","15,234,483,342","15,228,813,935","14,071,594,518","14,845,156,791","13,079,181,915","13,506,498,588","16,266,916,745","16,133,730,662","22,461,907,708","25,870,298,718","23,158,937,379","26,939,362,142","35,573,133,140","41,374,380,268","43,383,642,185","49,299,624,130","48,179,328,653","51,090,456,977","59,232,339,006","62,407,211,525","68,323,187,390","76,314,474,035","91,780,414,055","102,696,983,450","127,354,179,086","161,681,580,304","133,605,151,475","144,576,990,681","157,177,835,288","148,511,534,475","159,396,425,803","167,704,235,956","144,480,435,071"
Poland,Total Value Added,"28,047,043,750","31,053,673,210","34,334,014,412","40,642,250,460","45,601,475,616","48,554,803,012","54,133,497,892","60,040,121,386","67,991,788,485","76,102,734,036","58,631,559,216","55,570,991,056","67,508,846,418","78,055,816,603","78,127,024,727","72,817,961,579","75,764,402,065","65,484,055,454","70,336,087,625","83,993,747,742","68,993,712,564","85,836,949,382","87,685,237,962","85,373,548,285","94,799,344,358","122,392,321,736","137,813,806,231","139,109,148,897","154,265,249,723","147,583,474,951","150,740,849,416","169,040,078,215","175,193,629,161","191,617,544,018","224,297,805,735","266,492,486,955","300,625,330,644","372,976,029,191","463,317,987,333","391,039,295,758","421,674,460,253","464,740,716,795","443,299,717,236","465,372,474,781","483,410,955,104","423,206,260,777"
Portugal,Final consumption expenditure,"6,305,926,060","7,348,581,156","8,496,489,822","11,441,449,999","14,834,723,960","17,407,395,360","17,639,563,981","18,001,512,760","18,782,061,233","21,138,423,918","26,342,025,388","26,457,006,346","25,178,760,354","22,494,979,561","21,118,095,029","22,071,043,531","30,382,972,232","37,330,999,418","43,837,835,087","47,075,898,380","62,263,238,404","72,896,370,174","88,974,826,607","80,828,618,178","83,861,936,275","97,098,577,313","101,460,785,427","95,381,110,668","100,262,623,911","103,670,571,382","97,382,135,478","99,755,827,688","110,435,307,460","137,417,466,031","159,065,206,459","168,584,738,596","177,283,877,692","203,101,470,976","225,719,516,869","209,924,356,384","206,079,215,006","209,832,958,393","183,461,527,553","190,722,412,290","194,055,531,869","166,901,846,931"
Portugal,Household consumption expenditure (including Non-profit institutions serving households),"5,324,475,572","6,258,855,509","7,180,975,908","9,749,684,514","12,673,213,516","14,871,134,589","15,194,715,930","15,367,607,910","15,917,457,067","17,911,149,276","22,155,761,787","22,244,752,887","21,190,685,220","18,886,057,817","17,801,257,743","18,387,487,707","25,174,731,353","30,936,019,036","36,072,460,415","38,290,356,743","50,231,822,736","57,752,921,347","70,684,747,876","64,117,256,186","66,270,222,129","76,350,225,626","79,648,203,957","74,615,563,690","77,981,628,710","80,514,204,036","74,867,521,292","76,187,907,043","84,012,530,214","104,102,113,067","120,197,273,286","126,978,004,527","134,610,217,559","155,634,950,300","173,567,510,337","157,685,734,621","156,717,895,654","161,201,397,249","143,403,652,294","147,569,990,088","151,327,028,929","130,672,322,921"
Portugal,General government final consumption expenditure,"981,450,488","1,089,725,640","1,315,513,914","1,691,765,477","2,161,510,445","2,536,260,771","2,444,848,045","2,633,904,845","2,864,604,171","3,227,274,646","4,186,263,596","4,212,253,463","3,988,075,137","3,608,921,744","3,316,837,286","3,683,555,823","5,208,240,878","6,394,980,382","7,765,374,672","8,785,541,638","12,031,415,668","15,143,448,826","18,290,078,731","16,711,361,992","17,591,714,148","20,748,351,687","21,812,581,470","20,765,546,978","22,280,995,202","23,156,367,346","22,514,614,186","23,567,920,645","26,422,777,245","33,315,352,963","38,867,933,173","41,606,734,070","42,673,660,133","47,466,520,675","52,152,006,532","52,238,621,762","49,361,319,352","48,631,561,144","40,057,875,259","43,152,422,201","42,728,502,940","36,229,524,010"
Portugal,Gross capital formation,"2,274,571,562","2,402,194,005","3,227,560,037","4,716,757,750","5,189,029,085","3,762,976,187","5,036,559,510","6,454,203,399","7,424,923,927","8,141,304,580","11,187,147,109","11,458,557,166","10,795,243,039","7,983,879,239","5,812,483,117","5,801,071,361","8,974,050,225","13,185,885,916","17,161,314,241","17,137,022,582","21,812,450,260","22,958,778,706","26,830,018,222","21,032,362,502","22,870,590,599","28,565,300,696","29,899,779,287","31,031,201,776","35,090,957,615","36,982,869,445","34,045,015,321","34,206,072,429","34,900,644,518","38,979,944,904","45,747,051,337","46,675,632,990","48,455,132,876","55,407,362,748","61,746,961,336","50,674,982,972","50,236,026,213","45,546,625,031","34,005,412,549","33,079,024,462","35,140,307,685","30,767,301,364"
Portugal,Gross fixed capital formation (including Acquisitions less disposals of valuables),"2,015,012,370","2,435,109,092","3,256,156,009","4,328,946,477","4,870,186,207","5,367,143,202","5,452,858,907","6,077,185,085","7,017,453,515","7,569,221,985","10,056,269,276","10,554,233,421","10,146,326,522","8,504,056,106","6,360,517,011","6,322,938,590","9,162,958,018","12,611,792,780","15,767,848,833","16,482,479,858","21,102,747,340","22,757,390,889","26,094,511,612","21,611,001,962","22,696,412,110","27,580,691,469","29,288,365,296","30,505,696,048","33,990,687,227","35,268,489,263","33,250,315,360","33,374,837,809","34,811,529,792","39,285,402,651","44,393,276,341","45,745,477,043","47,107,078,737","54,157,095,687","60,052,870,459","51,731,843,454","49,092,266,497","45,258,941,026","34,357,556,006","33,463,244,700","34,585,567,140","30,501,853,994"
Portugal,Changes in inventories,"259,559,192","-32,915,087","-28,595,979","387,811,265","318,842,878","-1,604,167,008","-416,299,397","377,018,314","407,470,416","572,082,599","1,130,877,834","904,323,745","648,916,519","-520,176,867","-548,033,895","-521,867,229","-188,907,792","574,093,137","1,393,465,408","654,542,724","709,702,920","201,387,817","735,506,611","-578,639,460","174,178,491","984,609,227","611,413,991","525,505,727","1,100,270,388","1,714,380,182","794,699,961","831,234,620","89,114,725","-305,457,747","1,353,774,996","930,155,947","1,348,054,139","1,250,267,061","1,694,090,877","-1,056,860,482","1,143,759,716","287,684,004","-352,143,458","-384,220,238","554,740,545","265,447,370"
Portugal,Exports of goods and services,"1,549,373,038","1,808,554,780","2,397,305,801","3,160,343,764","3,685,272,783","3,093,197,849","2,777,502,409","3,094,166,210","3,702,505,135","5,642,178,296","7,057,377,221","6,500,983,718","6,313,708,201","6,687,722,957","7,358,147,530","7,928,599,398","10,070,891,773","13,171,413,677","15,570,758,405","17,853,170,772","22,960,150,830","23,688,858,696","26,315,394,901","22,422,045,093","25,054,819,511","31,618,651,910","32,555,819,375","31,774,320,812","33,875,694,013","33,741,528,523","33,366,246,725","33,332,439,978","36,170,309,836","44,129,039,794","51,564,118,133","52,746,580,112","62,393,918,264","74,462,464,628","81,553,592,192","66,004,106,802","71,188,987,965","83,977,796,363","81,593,674,784","89,335,599,461","92,022,713,976","80,753,838,311"
